PhraseId,Sentiment
156362,1
156363,2
156364,1
156365,1
156366,2
156367,1
156368,1
156369,1
156370,1
156371,1
156372,1
156373,2
156374,3
156375,3
156376,2
156377,2
156378,2
156379,2
156380,2
156381,3
156382,2
156383,2
156384,2
156385,2
156386,2
156387,2
156388,2
156389,2
156390,2
156391,2
156392,2
156393,2
156394,2
156395,2
156396,2
156397,2
156398,2
156399,2
156400,2
156401,2
156402,2
156403,2
156404,2
156405,1
156406,1
156407,1
156408,1
156409,2
156410,1
156411,1
156412,1
156413,2
156414,2
156415,2
156416,2
156417,2
156418,2
156419,2
156420,2
156421,2
156422,2
156423,1
156424,1
156425,1
156426,2
156427,1
156428,2
156429,2
156430,2
156431,4
156432,4
156433,4
156434,2
156435,2
156436,2
156437,2
156438,2
156439,2
156440,2
156441,2
156442,2
156443,2
156444,2
156445,2
156446,4
156447,2
156448,4
156449,1
156450,1
156451,1
156452,1
156453,2
156454,1
156455,1
156456,1
156457,1
156458,1
156459,2
156460,2
156461,2
156462,2
156463,2
156464,2
156465,2
156466,2
156467,2
156468,2
156469,2
156470,2
156471,2
156472,2
156473,2
156474,2
156475,2
156476,2
156477,1
156478,1
156479,2
156480,2
156481,2
156482,2
156483,2
156484,2
156485,2
156486,2
156487,2
156488,1
156489,1
156490,2
156491,1
156492,2
156493,1
156494,1
156495,2
156496,2
156497,2
156498,2
156499,2
156500,2
156501,1
156502,2
156503,1
156504,1
156505,2
156506,2
156507,2
156508,2
156509,2
156510,2
156511,2
156512,2
156513,2
156514,2
156515,2
156516,2
156517,2
156518,2
156519,2
156520,2
156521,2
156522,2
156523,2
156524,2
156525,2
156526,2
156527,2
156528,2
156529,2
156530,2
156531,2
156532,2
156533,2
156534,2
156535,2
156536,2
156537,0
156538,2
156539,2
156540,2
156541,2
156542,2
156543,2
156544,0
156545,0
156546,2
156547,2
156548,2
156549,2
156550,2
156551,2
156552,2
156553,2
156554,2
156555,0
156556,3
156557,2
156558,2
156559,2
156560,2
156561,2
156562,2
156563,2
156564,2
156565,2
156566,2
156567,0
156568,0
156569,0
156570,2
156571,4
156572,2
156573,4
156574,2
156575,4
156576,4
156577,2
156578,4
156579,4
156580,2
156581,2
156582,2
156583,3
156584,2
156585,2
156586,2
156587,2
156588,2
156589,2
156590,2
156591,2
156592,2
156593,2
156594,2
156595,2
156596,2
156597,3
156598,1
156599,1
156600,3
156601,2
156602,1
156603,3
156604,2
156605,2
156606,2
156607,2
156608,2
156609,2
156610,2
156611,2
156612,2
156613,2
156614,2
156615,2
156616,2
156617,2
156618,2
156619,2
156620,2
156621,2
156622,2
156623,2
156624,2
156625,2
156626,2
156627,2
156628,2
156629,0
156630,2
156631,2
156632,2
156633,2
156634,2
156635,2
156636,2
156637,2
156638,2
156639,2
156640,2
156641,2
156642,2
156643,3
156644,2
156645,2
156646,2
156647,2
156648,2
156649,2
156650,2
156651,2
156652,2
156653,2
156654,2
156655,2
156656,1
156657,2
156658,2
156659,2
156660,2
156661,2
156662,2
156663,2
156664,2
156665,2
156666,1
156667,2
156668,2
156669,2
156670,2
156671,2
156672,2
156673,1
156674,1
156675,1
156676,1
156677,2
156678,2
156679,2
156680,2
156681,2
156682,2
156683,2
156684,0
156685,0
156686,1
156687,1
156688,1
156689,1
156690,1
156691,1
156692,2
156693,2
156694,2
156695,2
156696,2
156697,2
156698,2
156699,2
156700,2
156701,2
156702,2
156703,2
156704,2
156705,2
156706,2
156707,2
156708,2
156709,2
156710,2
156711,2
156712,2
156713,2
156714,2
156715,2
156716,2
156717,2
156718,2
156719,2
156720,2
156721,2
156722,2
156723,0
156724,1
156725,2
156726,2
156727,2
156728,2
156729,0
156730,0
156731,0
156732,0
156733,2
156734,2
156735,2
156736,2
156737,2
156738,2
156739,2
156740,2
156741,2
156742,2
156743,2
156744,2
156745,2
156746,2
156747,2
156748,2
156749,2
156750,2
156751,2
156752,2
156753,2
156754,4
156755,4
156756,4
156757,4
156758,4
156759,2
156760,2
156761,2
156762,2
156763,2
156764,4
156765,4
156766,3
156767,2
156768,2
156769,2
156770,2
156771,2
156772,2
156773,2
156774,2
156775,2
156776,2
156777,2
156778,3
156779,2
156780,3
156781,3
156782,3
156783,3
156784,1
156785,3
156786,2
156787,2
156788,3
156789,3
156790,3
156791,3
156792,2
156793,3
156794,2
156795,3
156796,2
156797,2
156798,2
156799,2
156800,2
156801,2
156802,2
156803,2
156804,2
156805,2
156806,2
156807,2
156808,2
156809,2
156810,2
156811,2
156812,3
156813,1
156814,2
156815,1
156816,2
156817,1
156818,2
156819,1
156820,1
156821,2
156822,2
156823,2
156824,2
156825,2
156826,2
156827,2
156828,2
156829,2
156830,3
156831,3
156832,3
156833,3
156834,3
156835,3
156836,4
156837,4
156838,4
156839,3
156840,2
156841,2
156842,2
156843,2
156844,1
156845,1
156846,1
156847,1
156848,1
156849,3
156850,2
156851,2
156852,2
156853,2
156854,2
156855,2
156856,2
156857,1
156858,1
156859,1
156860,2
156861,2
156862,2
156863,2
156864,2
156865,1
156866,1
156867,2
156868,2
156869,0
156870,0
156871,0
156872,4
156873,4
156874,3
156875,2
156876,0
156877,0
156878,2
156879,2
156880,0
156881,0
156882,2
156883,2
156884,2
156885,2
156886,2
156887,2
156888,2
156889,2
156890,2
156891,2
156892,2
156893,2
156894,2
156895,2
156896,2
156897,2
156898,2
156899,2
156900,1
156901,3
156902,3
156903,3
156904,4
156905,1
156906,1
156907,2
156908,1
156909,1
156910,1
156911,1
156912,1
156913,1
156914,2
156915,1
156916,1
156917,2
156918,1
156919,2
156920,1
156921,1
156922,2
156923,1
156924,1
156925,3
156926,3
156927,2
156928,3
156929,3
156930,1
156931,2
156932,2
156933,2
156934,2
156935,2
156936,2
156937,2
156938,2
156939,2
156940,1
156941,3
156942,3
156943,3
156944,2
156945,2
156946,3
156947,2
156948,3
156949,3
156950,3
156951,2
156952,2
156953,3
156954,2
156955,1
156956,2
156957,1
156958,1
156959,2
156960,2
156961,1
156962,2
156963,2
156964,2
156965,2
156966,2
156967,2
156968,2
156969,2
156970,2
156971,2
156972,2
156973,2
156974,2
156975,2
156976,2
156977,2
156978,2
156979,2
156980,2
156981,2
156982,2
156983,2
156984,4
156985,4
156986,2
156987,4
156988,4
156989,2
156990,2
156991,2
156992,2
156993,4
156994,2
156995,4
156996,2
156997,3
156998,2
156999,0
157000,0
157001,2
157002,2
157003,2
157004,0
157005,2
157006,2
157007,2
157008,2
157009,2
157010,2
157011,2
157012,2
157013,2
157014,2
157015,2
157016,2
157017,2
157018,2
157019,2
157020,2
157021,2
157022,2
157023,2
157024,2
157025,2
157026,1
157027,2
157028,2
157029,2
157030,2
157031,0
157032,2
157033,2
157034,2
157035,2
157036,2
157037,2
157038,3
157039,3
157040,2
157041,3
157042,3
157043,2
157044,3
157045,3
157046,4
157047,4
157048,2
157049,2
157050,2
157051,2
157052,2
157053,2
157054,2
157055,2
157056,2
157057,2
157058,2
157059,2
157060,2
157061,2
157062,2
157063,2
157064,2
157065,2
157066,2
157067,2
157068,2
157069,2
157070,0
157071,3
157072,2
157073,1
157074,0
157075,0
157076,0
157077,3
157078,0
157079,0
157080,0
157081,0
157082,2
157083,3
157084,2
157085,3
157086,2
157087,2
157088,2
157089,2
157090,2
157091,2
157092,2
157093,2
157094,2
157095,2
157096,2
157097,2
157098,2
157099,2
157100,2
157101,2
157102,2
157103,2
157104,1
157105,2
157106,2
157107,2
157108,2
157109,2
157110,2
157111,2
157112,2
157113,2
157114,2
157115,2
157116,2
157117,2
157118,2
157119,2
157120,2
157121,2
157122,2
157123,2
157124,2
157125,2
157126,2
157127,2
157128,2
157129,2
157130,0
157131,0
157132,1
157133,1
157134,1
157135,2
157136,1
157137,1
157138,2
157139,0
157140,0
157141,2
157142,2
157143,2
157144,2
157145,1
157146,1
157147,2
157148,2
157149,2
157150,2
157151,2
157152,2
157153,2
157154,2
157155,2
157156,2
157157,2
157158,2
157159,2
157160,2
157161,2
157162,2
157163,2
157164,2
157165,3
157166,3
157167,2
157168,2
157169,2
157170,3
157171,2
157172,3
157173,2
157174,2
157175,2
157176,2
157177,3
157178,3
157179,2
157180,2
157181,2
157182,2
157183,3
157184,2
157185,2
157186,2
157187,2
157188,2
157189,2
157190,2
157191,1
157192,1
157193,2
157194,1
157195,2
157196,1
157197,2
157198,2
157199,2
157200,2
157201,2
157202,2
157203,2
157204,2
157205,2
157206,2
157207,2
157208,2
157209,2
157210,2
157211,2
157212,2
157213,2
157214,2
157215,2
157216,2
157217,3
157218,2
157219,2
157220,2
157221,3
157222,2
157223,2
157224,2
157225,2
157226,2
157227,2
157228,2
157229,2
157230,2
157231,2
157232,2
157233,2
157234,2
157235,2
157236,3
157237,2
157238,2
157239,2
157240,2
157241,3
157242,3
157243,3
157244,1
157245,1
157246,1
157247,2
157248,2
157249,2
157250,2
157251,2
157252,2
157253,2
157254,2
157255,2
157256,2
157257,2
157258,2
157259,2
157260,2
157261,2
157262,2
157263,2
157264,2
157265,2
157266,2
157267,2
157268,2
157269,1
157270,2
157271,2
157272,2
157273,2
157274,2
157275,2
157276,2
157277,2
157278,2
157279,2
157280,2
157281,2
157282,2
157283,2
157284,2
157285,2
157286,2
157287,2
157288,2
157289,2
157290,3
157291,2
157292,2
157293,2
157294,2
157295,2
157296,2
157297,4
157298,4
157299,2
157300,2
157301,3
157302,3
157303,3
157304,3
157305,2
157306,2
157307,1
157308,1
157309,2
157310,2
157311,2
157312,1
157313,2
157314,1
157315,2
157316,2
157317,2
157318,2
157319,2
157320,2
157321,2
157322,2
157323,2
157324,2
157325,2
157326,2
157327,2
157328,2
157329,3
157330,2
157331,2
157332,2
157333,2
157334,2
157335,2
157336,2
157337,2
157338,2
157339,2
157340,2
157341,1
157342,1
157343,2
157344,2
157345,1
157346,2
157347,2
157348,2
157349,2
157350,2
157351,2
157352,2
157353,2
157354,2
157355,1
157356,2
157357,1
157358,2
157359,1
157360,1
157361,1
157362,1
157363,2
157364,2
157365,2
157366,2
157367,2
157368,2
157369,2
157370,2
157371,2
157372,2
157373,2
157374,2
157375,2
157376,2
157377,2
157378,2
157379,2
157380,2
157381,2
157382,3
157383,3
157384,3
157385,3
157386,3
157387,3
157388,2
157389,2
157390,2
157391,2
157392,2
157393,2
157394,2
157395,2
157396,3
157397,3
157398,2
157399,3
157400,2
157401,3
157402,3
157403,1
157404,1
157405,1
157406,1
157407,2
157408,2
157409,2
157410,2
157411,2
157412,2
157413,2
157414,2
157415,0
157416,0
157417,2
157418,2
157419,2
157420,2
157421,2
157422,2
157423,2
157424,2
157425,3
157426,2
157427,2
157428,2
157429,2
157430,2
157431,2
157432,3
157433,2
157434,2
157435,2
157436,2
157437,2
157438,2
157439,2
157440,3
157441,3
157442,3
157443,3
157444,3
157445,2
157446,3
157447,3
157448,4
157449,2
157450,2
157451,2
157452,2
157453,1
157454,2
157455,2
157456,2
157457,2
157458,2
157459,2
157460,2
157461,2
157462,2
157463,2
157464,2
157465,2
157466,1
157467,1
157468,1
157469,1
157470,3
157471,2
157472,3
157473,3
157474,3
157475,3
157476,3
157477,2
157478,3
157479,3
157480,3
157481,2
157482,2
157483,2
157484,3
157485,3
157486,3
157487,3
157488,2
157489,2
157490,2
157491,2
157492,2
157493,2
157494,3
157495,3
157496,2
157497,2
157498,2
157499,2
157500,2
157501,2
157502,3
157503,3
157504,2
157505,3
157506,2
157507,2
157508,2
157509,3
157510,2
157511,2
157512,2
157513,2
157514,3
157515,3
157516,3
157517,3
157518,3
157519,2
157520,3
157521,3
157522,2
157523,2
157524,2
157525,2
157526,2
157527,2
157528,2
157529,2
157530,3
157531,2
157532,2
157533,2
157534,2
157535,2
157536,1
157537,1
157538,1
157539,2
157540,2
157541,2
157542,2
157543,2
157544,2
157545,2
157546,2
157547,2
157548,1
157549,2
157550,1
157551,1
157552,2
157553,1
157554,2
157555,2
157556,1
157557,1
157558,1
157559,1
157560,1
157561,2
157562,1
157563,2
157564,2
157565,2
157566,2
157567,2
157568,2
157569,2
157570,1
157571,2
157572,2
157573,2
157574,1
157575,2
157576,2
157577,1
157578,2
157579,2
157580,2
157581,2
157582,2
157583,2
157584,2
157585,2
157586,1
157587,1
157588,2
157589,2
157590,2
157591,2
157592,2
157593,2
157594,2
157595,2
157596,2
157597,2
157598,2
157599,2
157600,2
157601,2
157602,2
157603,2
157604,2
157605,2
157606,2
157607,2
157608,2
157609,2
157610,2
157611,2
157612,2
157613,2
157614,1
157615,1
157616,1
157617,1
157618,1
157619,1
157620,2
157621,2
157622,2
157623,1
157624,1
157625,1
157626,2
157627,2
157628,2
157629,2
157630,2
157631,1
157632,2
157633,2
157634,1
157635,1
157636,1
157637,2
157638,1
157639,1
157640,2
157641,1
157642,1
157643,2
157644,1
157645,1
157646,1
157647,1
157648,1
157649,1
157650,1
157651,2
157652,1
157653,1
157654,2
157655,2
157656,2
157657,2
157658,2
157659,2
157660,2
157661,2
157662,2
157663,3
157664,3
157665,3
157666,3
157667,3
157668,2
157669,2
157670,2
157671,1
157672,2
157673,2
157674,2
157675,2
157676,2
157677,2
157678,1
157679,2
157680,2
157681,2
157682,4
157683,2
157684,2
157685,2
157686,2
157687,2
157688,2
157689,2
157690,2
157691,2
157692,2
157693,2
157694,2
157695,2
157696,2
157697,2
157698,2
157699,2
157700,2
157701,2
157702,2
157703,2
157704,2
157705,2
157706,2
157707,2
157708,2
157709,2
157710,2
157711,2
157712,2
157713,2
157714,2
157715,2
157716,1
157717,4
157718,1
157719,2
157720,1
157721,1
157722,2
157723,2
157724,2
157725,2
157726,2
157727,2
157728,2
157729,2
157730,1
157731,1
157732,1
157733,2
157734,2
157735,2
157736,2
157737,2
157738,2
157739,2
157740,2
157741,2
157742,4
157743,4
157744,4
157745,1
157746,4
157747,4
157748,1
157749,2
157750,2
157751,2
157752,2
157753,2
157754,2
157755,2
157756,2
157757,2
157758,2
157759,2
157760,2
157761,2
157762,2
157763,1
157764,1
157765,2
157766,2
157767,2
157768,2
157769,2
157770,4
157771,3
157772,2
157773,2
157774,2
157775,2
157776,2
157777,4
157778,3
157779,2
157780,4
157781,4
157782,3
157783,3
157784,3
157785,4
157786,2
157787,2
157788,2
157789,2
157790,2
157791,2
157792,2
157793,2
157794,2
157795,3
157796,3
157797,3
157798,2
157799,2
157800,2
157801,2
157802,2
157803,2
157804,2
157805,2
157806,3
157807,3
157808,2
157809,2
157810,3
157811,3
157812,3
157813,2
157814,2
157815,2
157816,2
157817,2
157818,2
157819,2
157820,2
157821,2
157822,2
157823,3
157824,2
157825,3
157826,2
157827,2
157828,3
157829,2
157830,2
157831,3
157832,3
157833,3
157834,2
157835,2
157836,2
157837,2
157838,2
157839,2
157840,2
157841,3
157842,1
157843,2
157844,1
157845,2
157846,2
157847,2
157848,2
157849,3
157850,3
157851,2
157852,2
157853,2
157854,2
157855,3
157856,2
157857,2
157858,2
157859,2
157860,2
157861,2
157862,2
157863,2
157864,2
157865,2
157866,2
157867,2
157868,2
157869,2
157870,2
157871,2
157872,2
157873,2
157874,2
157875,2
157876,2
157877,2
157878,2
157879,1
157880,2
157881,1
157882,1
157883,2
157884,1
157885,1
157886,1
157887,1
157888,2
157889,2
157890,2
157891,2
157892,2
157893,4
157894,4
157895,4
157896,4
157897,0
157898,0
157899,2
157900,2
157901,2
157902,2
157903,2
157904,2
157905,1
157906,2
157907,2
157908,3
157909,3
157910,2
157911,1
157912,2
157913,2
157914,2
157915,2
157916,2
157917,4
157918,4
157919,4
157920,4
157921,1
157922,2
157923,2
157924,2
157925,2
157926,2
157927,1
157928,2
157929,2
157930,2
157931,2
157932,2
157933,2
157934,2
157935,1
157936,1
157937,1
157938,1
157939,2
157940,2
157941,1
157942,1
157943,1
157944,1
157945,1
157946,0
157947,2
157948,1
157949,1
157950,2
157951,2
157952,2
157953,2
157954,1
157955,2
157956,2
157957,2
157958,1
157959,1
157960,2
157961,2
157962,2
157963,2
157964,1
157965,2
157966,2
157967,1
157968,1
157969,2
157970,1
157971,1
157972,1
157973,2
157974,3
157975,3
157976,3
157977,3
157978,1
157979,1
157980,1
157981,1
157982,2
157983,1
157984,3
157985,3
157986,1
157987,3
157988,3
157989,3
157990,2
157991,2
157992,2
157993,2
157994,2
157995,2
157996,2
157997,2
157998,2
157999,2
158000,1
158001,1
158002,2
158003,2
158004,2
158005,1
158006,1
158007,2
158008,2
158009,2
158010,2
158011,2
158012,2
158013,2
158014,2
158015,2
158016,2
158017,2
158018,2
158019,2
158020,2
158021,2
158022,2
158023,1
158024,1
158025,2
158026,1
158027,1
158028,2
158029,2
158030,2
158031,2
158032,2
158033,2
158034,2
158035,2
158036,2
158037,2
158038,2
158039,2
158040,2
158041,2
158042,2
158043,3
158044,2
158045,2
158046,3
158047,2
158048,3
158049,3
158050,2
158051,2
158052,2
158053,2
158054,0
158055,1
158056,1
158057,2
158058,2
158059,2
158060,0
158061,3
158062,3
158063,3
158064,3
158065,3
158066,2
158067,2
158068,2
158069,2
158070,2
158071,2
158072,2
158073,1
158074,2
158075,2
158076,2
158077,2
158078,2
158079,2
158080,2
158081,2
158082,2
158083,2
158084,2
158085,2
158086,2
158087,2
158088,2
158089,3
158090,1
158091,2
158092,2
158093,2
158094,3
158095,3
158096,1
158097,4
158098,4
158099,4
158100,2
158101,3
158102,4
158103,4
158104,4
158105,2
158106,2
158107,2
158108,2
158109,2
158110,2
158111,2
158112,2
158113,2
158114,2
158115,2
158116,2
158117,2
158118,2
158119,2
158120,2
158121,2
158122,2
158123,2
158124,2
158125,2
158126,2
158127,2
158128,2
158129,4
158130,4
158131,4
158132,4
158133,4
158134,4
158135,4
158136,3
158137,3
158138,1
158139,1
158140,1
158141,2
158142,3
158143,2
158144,2
158145,3
158146,2
158147,3
158148,2
158149,3
158150,3
158151,3
158152,3
158153,3
158154,2
158155,3
158156,2
158157,2
158158,2
158159,2
158160,3
158161,2
158162,3
158163,3
158164,2
158165,3
158166,3
158167,2
158168,2
158169,2
158170,2
158171,2
158172,2
158173,2
158174,2
158175,2
158176,3
158177,2
158178,2
158179,2
158180,2
158181,1
158182,2
158183,2
158184,2
158185,2
158186,2
158187,2
158188,2
158189,2
158190,2
158191,2
158192,2
158193,3
158194,3
158195,3
158196,3
158197,3
158198,3
158199,3
158200,3
158201,3
158202,3
158203,3
158204,2
158205,2
158206,3
158207,2
158208,3
158209,3
158210,3
158211,2
158212,2
158213,2
158214,2
158215,2
158216,2
158217,2
158218,2
158219,2
158220,2
158221,2
158222,2
158223,2
158224,2
158225,2
158226,2
158227,2
158228,2
158229,2
158230,2
158231,2
158232,2
158233,2
158234,2
158235,2
158236,2
158237,2
158238,3
158239,2
158240,2
158241,2
158242,2
158243,2
158244,2
158245,2
158246,2
158247,2
158248,2
158249,2
158250,1
158251,2
158252,1
158253,2
158254,2
158255,2
158256,2
158257,2
158258,2
158259,2
158260,2
158261,2
158262,2
158263,2
158264,2
158265,2
158266,2
158267,2
158268,2
158269,2
158270,2
158271,2
158272,2
158273,2
158274,2
158275,2
158276,2
158277,2
158278,2
158279,2
158280,1
158281,1
158282,2
158283,1
158284,1
158285,1
158286,1
158287,1
158288,1
158289,2
158290,2
158291,1
158292,1
158293,1
158294,2
158295,2
158296,2
158297,2
158298,2
158299,2
158300,2
158301,1
158302,1
158303,1
158304,1
158305,2
158306,1
158307,0
158308,0
158309,3
158310,1
158311,3
158312,3
158313,2
158314,3
158315,2
158316,2
158317,2
158318,2
158319,0
158320,2
158321,2
158322,2
158323,0
158324,0
158325,2
158326,0
158327,2
158328,2
158329,2
158330,2
158331,2
158332,2
158333,2
158334,2
158335,2
158336,2
158337,2
158338,1
158339,1
158340,1
158341,2
158342,2
158343,4
158344,2
158345,4
158346,4
158347,4
158348,2
158349,4
158350,4
158351,4
158352,4
158353,4
158354,4
158355,4
158356,4
158357,2
158358,2
158359,1
158360,2
158361,2
158362,2
158363,2
158364,2
158365,2
158366,2
158367,2
158368,2
158369,2
158370,2
158371,0
158372,0
158373,1
158374,1
158375,1
158376,2
158377,3
158378,1
158379,1
158380,4
158381,2
158382,3
158383,3
158384,3
158385,3
158386,2
158387,3
158388,3
158389,2
158390,4
158391,3
158392,3
158393,2
158394,2
158395,1
158396,2
158397,2
158398,2
158399,2
158400,2
158401,2
158402,2
158403,2
158404,2
158405,2
158406,2
158407,2
158408,2
158409,4
158410,3
158411,2
158412,4
158413,2
158414,2
158415,2
158416,2
158417,2
158418,3
158419,2
158420,2
158421,2
158422,2
158423,2
158424,2
158425,2
158426,2
158427,2
158428,2
158429,2
158430,2
158431,2
158432,4
158433,2
158434,4
158435,4
158436,2
158437,2
158438,3
158439,2
158440,2
158441,2
158442,3
158443,2
158444,2
158445,2
158446,2
158447,2
158448,2
158449,2
158450,2
158451,2
158452,2
158453,2
158454,2
158455,2
158456,2
158457,1
158458,4
158459,4
158460,1
158461,1
158462,1
158463,1
158464,2
158465,2
158466,2
158467,2
158468,1
158469,2
158470,1
158471,2
158472,2
158473,2
158474,2
158475,1
158476,3
158477,3
158478,3
158479,1
158480,1
158481,2
158482,2
158483,2
158484,1
158485,1
158486,2
158487,2
158488,2
158489,3
158490,1
158491,1
158492,2
158493,3
158494,4
158495,4
158496,4
158497,2
158498,4
158499,4
158500,4
158501,2
158502,2
158503,2
158504,4
158505,4
158506,2
158507,4
158508,4
158509,4
158510,3
158511,2
158512,2
158513,2
158514,2
158515,3
158516,2
158517,4
158518,1
158519,2
158520,2
158521,2
158522,2
158523,2
158524,2
158525,1
158526,1
158527,2
158528,1
158529,2
158530,2
158531,2
158532,2
158533,2
158534,2
158535,1
158536,2
158537,2
158538,2
158539,2
158540,1
158541,1
158542,2
158543,1
158544,2
158545,2
158546,1
158547,2
158548,0
158549,2
158550,2
158551,2
158552,1
158553,2
158554,3
158555,2
158556,2
158557,2
158558,2
158559,2
158560,2
158561,2
158562,2
158563,3
158564,3
158565,3
158566,3
158567,2
158568,2
158569,2
158570,2
158571,2
158572,3
158573,3
158574,2
158575,2
158576,2
158577,3
158578,2
158579,2
158580,3
158581,2
158582,3
158583,3
158584,2
158585,2
158586,2
158587,2
158588,2
158589,3
158590,2
158591,3
158592,3
158593,3
158594,3
158595,2
158596,2
158597,3
158598,3
158599,3
158600,3
158601,2
158602,2
158603,2
158604,2
158605,2
158606,3
158607,3
158608,2
158609,3
158610,3
158611,3
158612,3
158613,3
158614,2
158615,2
158616,2
158617,2
158618,2
158619,2
158620,2
158621,2
158622,2
158623,2
158624,2
158625,2
158626,2
158627,2
158628,2
158629,2
158630,3
158631,2
158632,3
158633,2
158634,2
158635,3
158636,2
158637,2
158638,2
158639,3
158640,2
158641,2
158642,2
158643,2
158644,2
158645,2
158646,2
158647,2
158648,3
158649,3
158650,2
158651,2
158652,3
158653,4
158654,4
158655,0
158656,1
158657,1
158658,1
158659,2
158660,2
158661,2
158662,2
158663,2
158664,2
158665,2
158666,2
158667,0
158668,0
158669,2
158670,2
158671,4
158672,4
158673,2
158674,2
158675,4
158676,1
158677,1
158678,1
158679,4
158680,4
158681,2
158682,4
158683,2
158684,1
158685,2
158686,2
158687,2
158688,3
158689,3
158690,2
158691,3
158692,2
158693,2
158694,3
158695,2
158696,2
158697,2
158698,2
158699,2
158700,2
158701,2
158702,2
158703,2
158704,2
158705,3
158706,2
158707,2
158708,2
158709,2
158710,2
158711,2
158712,2
158713,2
158714,2
158715,2
158716,2
158717,2
158718,2
158719,2
158720,2
158721,2
158722,2
158723,2
158724,2
158725,2
158726,2
158727,2
158728,2
158729,2
158730,2
158731,2
158732,1
158733,2
158734,2
158735,2
158736,2
158737,2
158738,2
158739,2
158740,2
158741,1
158742,1
158743,1
158744,1
158745,2
158746,2
158747,2
158748,2
158749,2
158750,2
158751,2
158752,2
158753,4
158754,4
158755,4
158756,4
158757,4
158758,2
158759,2
158760,4
158761,4
158762,4
158763,4
158764,2
158765,2
158766,2
158767,2
158768,2
158769,2
158770,2
158771,2
158772,1
158773,2
158774,2
158775,2
158776,2
158777,2
158778,2
158779,2
158780,2
158781,2
158782,4
158783,4
158784,3
158785,2
158786,2
158787,2
158788,3
158789,2
158790,2
158791,2
158792,2
158793,2
158794,0
158795,0
158796,2
158797,1
158798,2
158799,2
158800,2
158801,2
158802,2
158803,2
158804,2
158805,2
158806,2
158807,2
158808,1
158809,2
158810,3
158811,3
158812,1
158813,1
158814,0
158815,1
158816,2
158817,2
158818,2
158819,2
158820,2
158821,4
158822,4
158823,4
158824,3
158825,4
158826,3
158827,3
158828,3
158829,3
158830,3
158831,2
158832,2
158833,3
158834,2
158835,3
158836,2
158837,2
158838,2
158839,3
158840,3
158841,3
158842,2
158843,3
158844,1
158845,2
158846,1
158847,2
158848,1
158849,2
158850,1
158851,2
158852,2
158853,2
158854,2
158855,2
